iter	Logloss
146	0.01929445098
147	0.01904009593
148	0.01875452067
149	0.01852362051
150	0.01826405921
151	0.01805277554
152	0.01784543918
153	0.01763274957
154	0.01745568847
155	0.01724919502
156	0.01702520225
157	0.01675449529
158	0.01652526518
159	0.01631872879
160	0.01610661864
161	0.01593416369
162	0.01577683557
163	0.01561690793
164	0.01542925514
165	0.01523243044
166	0.01506938641
167	0.01491020097
168	0.01473220013
169	0.01447948366
170	0.01435396655
171	0.01418624552
172	0.01402348324
173	0.0138784688
174	0.01374667745
175	0.01360767
176	0.01348619912
177	0.01334956159
178	0.01320664613
179	0.01308705517
180	0.01295390161
181	0.01278289707
182	0.01263738913
183	0.01251772307
184	0.01242199933
185	0.01231274559
186	0.0121947898
187	0.01205774987
188	0.0119417676
189	0.01183698839
190	0.01170897966
191	0.01163261907
192	0.01152826036
193	0.01142909199
194	0.01132688329
195	0.01122053591
196	0.01112912319
197	0.01101235465
198	0.01091446949
199	0.01080565198
200	0.01069895224
201	0.01061221526
202	0.0105023469
203	0.01042173319
204	0.01033911516
205	0.01025305697
206	0.01016784207
207	0.0100794768
208	0.01001001332
209	0.009916877937
210	0.009833507843
211	0.009750337638
212	0.009673340188
213	0.009564490292
214	0.009497127856
215	0.009426492442
216	0.009349293427
217	0.009246482121
218	0.009183171856
219	0.009092756131
220	0.009011555368
221	0.008924064334
222	0.008850494294
223	0.008769585309
224	0.008713793173
225	0.008653293745
226	0.008588358248
227	0.008526685792
228	0.008464242126
229	0.008404270048
230	0.008337728881
231	0.008273008508
232	0.008223305226
233	0.008150781493
234	0.008092499694
235	0.008039702237
236	0.007983070213
237	0.007891595361
238	0.007843558303
239	0.007782655458
240	0.007740044106
241	0.007689925732
242	0.007635238137
243	0.007583448402
244	0.007536535427
245	0.007494126393
246	0.007440818539
247	0.007385460118
248	0.007330695352
249	0.007271010914
250	0.007210537391
251	0.007151841551
252	0.007099766304
253	0.007062519083
254	0.007022736138
255	0.006975628914
256	0.006909877017
257	0.006876703667
258	0.006835224079
259	0.006791881339
260	0.006744293801
261	0.006713019968
262	0.006677535206
263	0.00665343973
264	0.006627704813
265	0.006595261752
266	0.006557422571
267	0.006519637222
268	0.006477995914
269	0.006444967924
270	0.00641489496
271	0.006384071959
272	0.006351630549
273	0.006318606794
274	0.006281464126
275	0.006247442954
276	0.006214482028
277	0.00618072341
278	0.006149575608
279	0.006113811651
280	0.006081150619
281	0.006053009685
282	0.006016603291
283	0.005988408715
284	0.005957002254
285	0.005936433375
286	0.00589952319
287	0.005871049883
288	0.005834144389
289	0.005810742005
290	0.005780590962
291	0.005743703936
292	0.005709171226
293	0.005678253308
294	0.005650535112
295	0.005622714484
296	0.005589617797
297	0.005572704646
298	0.005546441741
299	0.005517036115
300	0.005486519777
301	0.005456225741
302	0.005430848857
303	0.005403116155
304	0.00537777907
305	0.005357671361
306	0.005333491987
307	0.005303287635
308	0.005277250447
309	0.005251315741
310	0.005232514034
311	0.005206636284
312	0.005191108858
313	0.005166059834
314	0.005139926183
315	0.005118367373
316	0.005097942394
317	0.005080489614
318	0.005056178531
319	0.005034287827
320	0.00500668669
321	0.004986028166
322	0.004963189441
323	0.004941827323
324	0.004920764732
325	0.004903944273
326	0.00488450901
327	0.004857782385
328	0.004839456784
329	0.004824713259
330	0.004808020938
331	0.004794399624
332	0.004781888976
333	0.004761235497
334	0.00474035716
335	0.004718713229
336	0.004701597466
337	0.004681584378
338	0.004664751111
339	0.004645417457
340	0.004627720455
341	0.004610118745
342	0.004603799205
343	0.004586053956
344	0.004565146993
345	0.004551284881
346	0.004534896902
347	0.004514190887
348	0.004496887907
349	0.004478866616
350	0.004460835784
351	0.004447330752
352	0.004429403355
353	0.004413941993
354	0.004396155976
355	0.004376924155
356	0.004362086537
357	0.004348397623
358	0.004335462295
359	0.004319399961
360	0.004301223537
361	0.004288166183
362	0.004270474722
363	0.004256930086
364	0.004242808627
365	0.004229659745
366	0.004214459243
367	0.004200913783
368	0.004191740239
369	0.004179169316
370	0.004163082745
371	0.004146161623
372	0.004131089286
373	0.004117699597
374	0.004103637789
375	0.004090753833
376	0.004081552457
377	0.004072153398
378	0.00406096635
379	0.00404747855
380	0.004037841052
381	0.004028077242
382	0.004010010916
383	0.003995891072
384	0.003981564605
385	0.003969557284
386	0.003956719729
387	0.003947578311
388	0.003936654754
389	0.003928323098
390	0.003916839952
391	0.003908236204
392	0.003899902966
393	0.003887339183
394	0.003877525677
395	0.003865452407
396	0.003857627409
397	0.003848353788
398	0.003839275223
399	0.003830412821
400	0.00382192524
401	0.003811098052
402	0.003800711205
403	0.003790331982
404	0.003781623797
405	0.003772403684
406	0.00376142731
407	0.003752851703
408	0.003743489568
409	0.003731794549
410	0.003726179003
411	0.003713765557
412	0.00370753404
413	0.003694256821
414	0.003686289176
415	0.003676590038
416	0.003667350293
417	0.003659508798
418	0.003649442066
419	0.0036386627
420	0.003630863352
421	0.003621460107
422	0.003613553617
423	0.003604772698
424	0.003595783849
425	0.003587546906
426	0.003578729423
427	0.003569041569
428	0.003558343283
429	0.003551734578
430	0.003545548719
431	0.003536785896
432	0.003531804131
433	0.003524136238
434	0.003518607012
435	0.003511687732
436	0.003504042703
437	0.00349736347
438	0.003488371734
439	0.003481012538
440	0.003474311946
441	0.003464437852
442	0.003458628399
443	0.003449717732
444	0.003442108015
445	0.003433959804
446	0.003426219568
447	0.003420461098
448	0.003413134382
449	0.003407944766
450	0.003399994212
451	0.003394133112
452	0.003387410893
453	0.003381931866
454	0.003376324492
455	0.003368989096
456	0.00336144206
457	0.003354953822
458	0.003349720878
459	0.003345127591
460	0.0033386279
461	0.003331613783
462	0.003324960594
463	0.003318122912
464	0.003311282214
465	0.00330355574
466	0.003297884222
467	0.003291014943
468	0.003284843866
469	0.003278546723
470	0.003273714812
471	0.003266092588
472	0.003260477639
473	0.003253084674
474	0.003246308452
475	0.003240617041
476	0.003234834729
477	0.00322778931
478	0.003221835884
479	0.003214820345
480	0.003206127211
481	0.003200858584
482	0.003194569146
483	0.003190175259
484	0.003184161907
485	0.003176456567
486	0.003170699753
487	0.003165810048
488	0.003159946823
489	0.00315378913
490	0.003149808706
491	0.003144441537
492	0.003139096305
493	0.003133591711
494	0.003128340141
495	0.003121770562
496	0.003113854872
497	0.003107799381
498	0.003102197938
499	0.003097962799
500	0.003093012009
501	0.003089058683
502	0.003082309945
503	0.003077466261
504	0.003072766867
505	0.00306734996
506	0.003062200327
507	0.003055557095
508	0.003051207812
509	0.003046456901
510	0.003044195046
511	0.003037937992
512	0.003033613638
513	0.003030031909
514	0.003024340304
515	0.003020579862
516	0.003016453721
517	0.003010300638
518	0.003004849589
519	0.002999439
520	0.002996049987
521	0.002990368842
522	0.002983237848
523	0.002978736214
524	0.002973883825
525	0.002969281785
526	0.002962881124
527	0.002958734824
528	0.002954673828
529	0.00294983393
530	0.002945822318
531	0.002940365444
532	0.002935549874
533	0.002930513596
534	0.00292662676
535	0.002922620982
536	0.002917721764
537	0.002914259265
538	0.00290969787
539	0.002904216133
540	0.002898833009
541	0.002892790598
542	0.002888249667
543	0.002884277336
544	0.002881213313
545	0.002876672631
546	0.002872421692
547	0.00286900581
548	0.00286592884
549	0.002861654673
550	0.002857806906
551	0.002854673645
552	0.002850853952
553	0.002844992961
554	0.002841564009
555	0.002837996818
556	0.002834735646
557	0.002831106715
558	0.00282564731
559	0.002821302271
560	0.002818018522
561	0.002815407112
562	0.002812793576
563	0.002810137812
564	0.002806570621
565	0.002803276129
566	0.002800514435
567	0.002795455515
568	0.002790329587
569	0.002785137834
570	0.002781324538
571	0.002778492951
572	0.002776495605
573	0.002771427696
574	0.002767581896
575	0.002764271733
576	0.002761132452
577	0.002758236416
578	0.002752471833
579	0.00274958833
580	0.002745559736
581	0.002741455559
582	0.002737565639
583	0.002735988714
584	0.002733229087
585	0.002729828844
586	0.002726928405
587	0.002724982413
588	0.002719783372
589	0.002716776547
590	0.002714558192
591	0.002710869886
592	0.00270890829
593	0.002705181314
594	0.002702263224
595	0.002697307196
596	0.00269249577
597	0.00268880743
598	0.002685517874
599	0.002682375813
600	0.002679741053
601	0.002675643735
602	0.002673023019
603	0.002669992123
604	0.002665675012
605	0.002661679762
606	0.002658865263
607	0.002654635769
608	0.00264892354
609	0.002646136253
610	0.002643363555
611	0.002640337015
612	0.002636942893
613	0.00263497507
614	0.002632418356
615	0.002629378713
616	0.002625998598
617	0.002623169629
618	0.00261849704
619	0.002615493815
620	0.002612077662
621	0.002608643469
622	0.002605114121
623	0.002602041488
624	0.002599498985
625	0.002595675285
626	0.002592390548
627	0.002589235995
628	0.002585835699
629	0.002582521869
630	0.002579747236
631	0.002577170506
632	0.002574260485
633	0.002572117669
634	0.002569013827
635	0.002565564181
636	0.002563323852
637	0.002561800182
638	0.002559384259
639	0.00255617882
640	0.002552898959
641	0.002548732842
642	0.002545652334
643	0.002542690891
644	0.00254005075
645	0.002536044947
646	0.002534175279
647	0.002531755798
648	0.002528972051
649	0.002525602793
650	0.002523920742
651	0.002521760442
652	0.002518920187
653	0.002515792752
654	0.002513984427
655	0.002511277135
656	0.00250803999
657	0.002505104689
658	0.002502396299
659	0.002500227025
660	0.002497941281
661	0.002494846913
662	0.00249254746
663	0.002490216062
664	0.002487369466
665	0.002484810555
666	0.002483040134
667	0.002480619225
668	0.002478065779
669	0.002476103013
670	0.002473774343
671	0.002471391362
672	0.002469083143
673	0.00246612136
674	0.002464457966
675	0.002462052002
676	0.002460393492
677	0.002458256597
678	0.002456544914
679	0.002454084717
680	0.002451480559
681	0.002448666528
682	0.002447557243
683	0.002445316331
684	0.002442547007
685	0.002440119427
686	0.002437027141
687	0.002435910135
688	0.002433157596
689	0.002431611789
690	0.002429161442
691	0.002427375518
692	0.00242484499
693	0.002422691842
694	0.002420582782
695	0.002419158346
696	0.002415869961
697	0.002413176402
698	0.002410924589
699	0.002408845323
700	0.002406412067
701	0.002403964557
702	0.002401809628
703	0.002400032116
704	0.00239795987
705	0.002395894906
706	0.002393621514
707	0.002391353371
708	0.002389189336
709	0.002386249815
710	0.002384027573
711	0.002381715361
712	0.002379385744
713	0.002377477909
714	0.002375010594
715	0.002372227915
716	0.002369364334
717	0.002367260358
718	0.002365111488
719	0.002362888593
720	0.002361227437
721	0.002359021735
722	0.002356634939
723	0.002354685252
724	0.002353027444
725	0.002351097128
726	0.002348912718
727	0.002347666793
728	0.002346428943
729	0.002344183759
730	0.002342077028
731	0.002339316882
732	0.002337925965
733	0.00233575665
734	0.002333760803
735	0.002331216147
736	0.002329231263
737	0.002327385808
738	0.002325315247
739	0.002323596391
740	0.002321662369
741	0.002320075455
742	0.002318672797
743	0.002316243356
744	0.002313544575
745	0.002311307612
746	0.002309793481
747	0.002308715639
748	0.002307448404
749	0.002305852771
750	0.002304334358
751	0.002302899688
752	0.002301198624
753	0.002299032422
754	0.002297283394
755	0.002295364777
756	0.002293702829
757	0.002291406274
758	0.002289662526
759	0.002288795079
760	0.002286915464
761	0.002284673484
762	0.002282233772
763	0.002279983778
764	0.002277549929
765	0.002275796192
766	0.002274067753
767	0.002271024194
768	0.002269179423
769	0.002267867852
770	0.002266211496
771	0.002264319156
772	0.002263286003
773	0.002261754774
774	0.002260057118
775	0.002258785384
776	0.002257105144
777	0.002254934052
778	0.002252804259
779	0.002251243669
780	0.002249235297
781	0.002247857393
782	0.002245731452
783	0.002244106329
784	0.00224240151
785	0.002240416528
786	0.002239095569
787	0.002236967565
788	0.002235267661
789	0.002233248345
790	0.002231466795
791	0.00223018383
792	0.002228355503
793	0.002226754082
794	0.002225580761
795	0.002223890561
796	0.002222617819
797	0.002221115063
798	0.002219298225
799	0.002217281483
800	0.002216193652
801	0.00221452034
802	0.002213063209
803	0.0022116244
804	0.002209464557
805	0.002208176852
806	0.002207382404
807	0.002205482373
808	0.002203626714
809	0.002202203466
810	0.002200514893
811	0.002198970724
812	0.002197798357
813	0.002196317451
814	0.002194755734
815	0.002193270273
816	0.002191760192
817	0.002190385888
818	0.002188817901
819	0.002187609268
820	0.002186293294
821	0.002184934036
822	0.00218330428
823	0.002181802245
824	0.002180394716
825	0.002178572994
826	0.002177185587
827	0.002175478501
828	0.002173635721
829	0.002172101246
830	0.002170462246
831	0.002168812015
832	0.002167133851
833	0.00216599118
834	0.002164410348
835	0.002162907856
836	0.00216145232
837	0.002160136743
838	0.002158711972
839	0.002157162583
840	0.002156001662
841	0.002154292236
842	0.00215285663
843	0.002151394543
844	0.002150008
845	0.002148890364
846	0.002147328953
847	0.002143588481
848	0.002142282077
849	0.002140851456
850	0.002139667157
851	0.002137986509
852	0.002136080384
853	0.002134084442
854	0.002132504079
855	0.002131083987
856	0.002130101678
857	0.002128693314
858	0.002126933313
859	0.002125591296
860	0.002124160118
861	0.002122282218
862	0.00212059268
863	0.002119444627
864	0.002118057736
865	0.002116845088
866	0.002115610699
867	0.002114220088
868	0.002112141339
869	0.002110894783
870	0.002109453022
871	0.00210803878
872	0.002106771491
873	0.002105553858
874	0.002103402091
875	0.002102175657
876	0.002100045204
877	0.00209877476
878	0.002096917139
879	0.002096011033
880	0.002094981958
881	0.002093415357
882	0.002091561857
883	0.002089886376
884	0.002088659474
885	0.002087382358
886	0.002086472022
887	0.002085509223
888	0.00208462268
889	0.002083536354
890	0.002082354141
891	0.00208108543
892	0.002079403265
893	0.002078289949
894	0.002077146738
895	0.002075900885
896	0.00207433636
897	0.002073225671
898	0.002072019702
899	0.002070625395
900	0.002069278447
901	0.002067808333
902	0.002067009836
903	0.002065877244
904	0.002064502075
905	0.002063407621
906	0.002061547426
907	0.002060229233
908	0.002059192102
909	0.002058110965
910	0.002057171359
911	0.002055599796
912	0.002054202328
913	0.002052706825
914	0.002051243029
915	0.00204991793
916	0.002048306449
917	0.002047086351
918	0.002046164082
919	0.002045090991
920	0.002044109221
921	0.002042636678
922	0.002041707509
923	0.002040692516
924	0.002040022488
925	0.002038477617
926	0.002037324579
927	0.002036300004
928	0.002034947783
929	0.002033252262
930	0.0020318098
931	0.002030641086
932	0.002029683487
933	0.002028388823
934	0.002027255937
935	0.002026012819
936	0.002025211461
937	0.002023898854
938	0.002022630323
939	0.002021309598
940	0.002020636062
941	0.002019687048
942	0.002018219226
943	0.002017413404
944	0.002016028396
945	0.002014986117
946	0.002012845442
947	0.002011793571
948	0.002010805321
949	0.002009251841
950	0.002008138741
951	0.002006980718
952	0.002006030229
953	0.002005000615
954	0.002003185558
955	0.002002216026
956	0.002001337133
957	0.002000224644
958	0.001999388568
959	0.001997934101
960	0.001997021678
961	0.001995950092
962	0.00199482972
963	0.001993764188
964	0.001992616297
965	0.001991529899
966	0.001990661373
967	0.001989870554
968	0.001988831653
969	0.001987662003
970	0.001986785431
971	0.001985456373
972	0.001984204346
973	0.001983403456
974	0.001982506223
975	0.00198151264
976	0.001980707286
977	0.001979441401
978	0.001978356197
979	0.001977045065
980	0.001976216008
981	0.001975104149
982	0.001974288267
983	0.001973306322
984	0.001972536083
985	0.001971447081
986	0.001970459138
987	0.001969613253
988	0.001968567051
989	0.001966874452
990	0.001966110775
991	0.001964795126
992	0.001963984673
993	0.001963129482
994	0.001962367647
995	0.001961310187
996	0.001959703268
997	0.001958929357
998	0.001958030342
999	0.001957320611
